,source_file,file,function,type,line,cyclomatic_complexity,cc_rank,loc,loc_span,volume,difficulty,effort,time,bugs,model,language,complexity_category,number_changes,change_per_days,age_days
562,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/hydroStats.py,apb,FUNCTION,124,1,A,6.0,13.0,249.728170643689,18.0555555555556,4508.98085884438,250.498936602465,0.0832427235478962,CWatM,python,b1,1.0,0.001371871054282905,728.9314814814816
563,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/hydroStats.py,apb2,FUNCTION,138,1,A,6.0,13.0,298.022562546875,20.3,6049.85801970157,336.103223316754,0.0993408541822917,CWatM,python,b1,1.0,0.001371871054282905,728.9314814814816
564,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/hydroStats.py,rmse,FUNCTION,152,1,A,3.0,13.0,120.927825041827,6.0,725.566950250962,40.3092750139423,0.0403092750139424,CWatM,python,b1,1.0,0.001371871054282905,728.9314814814816
565,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/hydroStats.py,mae,FUNCTION,166,1,A,3.0,13.0,92.0,5.0,460.0,25.5555555555556,0.0306666666666667,CWatM,python,b1,1.0,0.001371871054282905,728.9314814814816
566,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/hydroStats.py,bias,FUNCTION,180,1,A,6.0,13.0,210.831236293381,14.6666666666667,3092.19146563625,171.788414757569,0.0702770787644602,CWatM,python,b1,1.0,0.001371871054282905,728.9314814814816
567,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/hydroStats.py,NS,FUNCTION,194,1,A,3.0,14.0,169.917100537743,8.88888888888889,1510.37422700216,83.909679277898,0.0566390335125811,CWatM,python,b1,1.0,0.001371871054282905,728.9314814814816
568,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/hydroStats.py,NSlog,FUNCTION,209,1,A,5.0,15.0,245.969775675611,13.2,3246.80103891806,180.377835495448,0.0819899252252036,CWatM,python,b1,1.0,0.001371871054282905,728.9314814814816
569,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/hydroStats.py,correlation,FUNCTION,225,2,A,7.0,18.0,192.568425030289,11.2272727272727,2162.01822647642,120.112123693135,0.0641894750100962,CWatM,python,b1,1.0,0.001371871054282905,728.9314814814816
570,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/hydroStats.py,index_agreement,FUNCTION,245,1,A,5.0,15.0,316.649336923991,15.2727272727273,4836.09896393004,268.67216466278,0.105549778974664,CWatM,python,b1,1.0,0.001371871054282905,728.9314814814816
571,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/hydroStats.py,rmseglobal,FUNCTION,261,1,A,3.0,3.0,116.757900040385,7.5,875.684250302886,48.649125016827,0.0389193000134616,CWatM,python,b1,1.0,0.001371871054282905,728.9314814814816
572,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/hydroStats.py,KGEglobal,FUNCTION,265,2,A,17.0,21.0,1828.60940548701,39.65625,72515.7917363443,4028.65509646357,0.60953646849567,CWatM,python,b1,1.0,0.001371871054282905,728.9314814814816
