file,function,type,line,cyclomatic_complexity,cc_rank,loc,loc_span,volume,difficulty,effort,time,bugs
./models/02_CWatM/cwatm/hydrological_modules/runoff_concentration.py,runoff_concentration,CLASS,16,7,B,91.0,274.0,8449.254484575917,78.47560975609755,663060.3976615368,36836.68875897427,2.8164181615253057
./models/02_CWatM/cwatm/hydrological_modules/runoff_concentration.py,runoff_concentration.__init__,METHOD,72,1,A,3.0,3.0,69.18863237274594,8.75,605.400533261527,33.63336295897372,0.02306287745758198
./models/02_CWatM/cwatm/hydrological_modules/runoff_concentration.py,runoff_concentration.initial,METHOD,76,7,B,36.0,90.0,2814.0,46.23333333333333,130100.59999999998,7227.81111111111,0.938
./models/02_CWatM/cwatm/hydrological_modules/runoff_concentration.py,runoff_concentration.dynamic,METHOD,173,10,B,50.0,117.0,4704.556546421082,64.49038461538461,303398.6611235211,16855.48117352895,1.5681855154736941
./models/02_CWatM/cwatm/hydrological_modules/runoff_concentration.py,runoff_concentration (aggregate),CLASS_AGG,72,18,C,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/runoff_concentration.py,runoff_concentration.py (module aggregate),MODULE_AGG,1,18,C,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/sealed_water.py,<module>,FUNCTION,1,1,A,1.0,,22.458839376460833,2.0,44.91767875292167,2.495426597384537,0.007486279792153611
./models/02_CWatM/cwatm/hydrological_modules/sealed_water.py,sealed_water,CLASS,14,5,A,28.0,67.0,1633.0491223932254,40.34482758620689,65885.08528276115,3660.282515708953,0.5443497074644085
./models/02_CWatM/cwatm/hydrological_modules/sealed_water.py,sealed_water.__init__,METHOD,43,1,A,3.0,3.0,69.18863237274594,8.75,605.400533261527,33.63336295897372,0.02306287745758198
./models/02_CWatM/cwatm/hydrological_modules/sealed_water.py,sealed_water.dynamic,METHOD,47,6,B,23.0,34.0,1448.8126895054602,38.25,55417.085373583854,3078.726965199103,0.48293756316848674
./models/02_CWatM/cwatm/hydrological_modules/sealed_water.py,sealed_water (aggregate),CLASS_AGG,43,7,B,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/sealed_water.py,sealed_water.py (module aggregate),MODULE_AGG,1,7,B,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/snow_frost.py,<module>,FUNCTION,1,1,A,1.0,,22.458839376460833,2.0,44.91767875292167,2.495426597384537,0.007486279792153611
./models/02_CWatM/cwatm/hydrological_modules/snow_frost.py,snow_frost,CLASS,13,12,C,197.0,461.0,17997.03524971191,118.11851851851851,2125783.1414215267,118099.06341230703,5.9990117499039695
./models/02_CWatM/cwatm/hydrological_modules/snow_frost.py,snow_frost.__init__,METHOD,80,1,A,3.0,3.0,69.18863237274594,8.75,605.400533261527,33.63336295897372,0.02306287745758198
./models/02_CWatM/cwatm/hydrological_modules/snow_frost.py,snow_frost.initial,METHOD,85,11,C,68.0,140.0,4418.637759860161,45.42622950819672,200722.0529929919,11151.225166277327,1.4728792532867203
